IncidentNum,IncidentName,Date,Time,Status,Incident Type,Start,Cause,IC,IC Org,State Unit,County,Ownership,Nearest Town,Size,Containment,Est Contain Date,Line Est,CTD,Control Date,Control Time,Inj this Period,Inj to Date,Fatalities,Evacs,Human Threat,#Res Threatened,#Res Damaged,#Res Destroyed,#Comm Threatened,#Comm Damaged,#Comm Destroyed,#OB/Other Threatened,#OB/Other Damaged,#OB/Other Destroyed,12hr Mvmt/Sprd,24hr Mvmt/Sprd,48hr Mvmt/Sprd,72hr Mvmt/Sprd,12hr Values at Risk,24hr Values at Risk,48hr Values at Risk,72hr Values at Risk,Rsrcs Threatened,12hr Crit Rsrc Needs,24hr Crit Rsrc Needs,48hr Crit Rsrc Needs,72hr Crit Rsrc Needs,Crit Rsrc 1,Crit Rsrc 2,Crit Rsrc 3,Rsrc Bene/Obj (Rx),Problems & Concerns,Peak Gusts,Max Temp,Wind Direction,Min Rel Humidity,Fuels,Fire Behavior,Events,Forecast Wind Speed,Forecast Temp,Forecast Wind Direction,Forecast Rel Humidity,Est Control Date,Proj Final Size,Est Final Cost,Planned Actions,Growth Potential,Terrain Difficulty,Management Outlook,Demob Date,Remarks,Cooperators,crw1-sr,crw1-st,crw2-sr,crw2-st,hel1-sr,hel2-sr,hel3-sr,engs-sr,engs-st,dozr-sr,dozr-st,wtdr-sr,ovhd-sr,camp crews,total pers,othr,Prepared By,Approved By,Sent To,Sent By,Send Date,Send Time,AG,APHIS,BIA,BLM,BOR,C&L,CDF,DC,DDQ,DOC,DOD,FWS,IA,INTL,LGR,NPS,OES,PRI,ST,USFS,WXW,CNTY,OTHR,DHS
CA-RRU-57236,MELTON,7/21/2004,600,Update,Wildland Fire,07/17/2004 1447,Human,P. Kerrigan ICT 9,1,CA-RRU,RIVERSIDE,,"IN THE SAGE AREA, 5 MILES SOUTH OF HEMET","3,667ACRES",100Percent,7/20/04,0Chains,"$1,900,000 ",,,0,2,0,FALSE,FALSE,,,4,,,,,,30, ,,,,,,,, NONE AT THIS TIME.,,,,,,,, ,,6-12 mph,48-58,WEST,35-45, 4 Chaparral (6 Feet) HEAVY BRUSH 6-10 FEET,NONE,COMENCING 0600 TODAY DEMOB CONTINUING.COMMUNICATIONS FOR THE INCIDENT WILL BE TURNED OVER TO THE UNIT AT 0700 HRS 7/21/04. THE INCIDENT BASE WILL BE DEMOBBED BY 1200 HRS 7/21/04.,12-May,89-97,SW,14-20,07/21/2004 2000,3667,,,Low,High,,07/19/2004 0900, THE UNIT WILL ASUME RESPONSIBILITY FOR SUBSEQUENT 209'S.,  CCC,0,9,0,0,0,0,0,10,6,0,0,9,77,3,519,0,J.FELIX,P.KERRIGAN,SOPS,J.FELIX,7/21/04,545,,,,0,,,,,,,,,,,4,,,10,469,0,,36,,
CA-RRU-57236,MELTON,7/21/2004,2015,Final,Wildland Fire,07/17/2004 1447,Human,BC K Mello, ,CA-RRU,RIVERSIDE,,"IN THE SAGE AREA, 5 MILES SOUTH OF HEMET","3,667ACRES",100Percent,7/20/04,,"$1,900,000 ",7/21/04,2000,0,2,0,FALSE,FALSE,,,4,,,,,,30, ,,,,,,,, None at this time,,,,,,,, ,, mph,,,, 4 Chaparral (6 Feet) HEAVY BRUSH 6-10 FEET,None,Unit is handling communications. Resources have been demobed with the exception of the Finance Section.,,,,,07/21/2004 2000,3667,,Local Fire Station will have 2 Fire Engines and 2 Fire Crews out on patrol for 7/22,Low,High,,07/19/2004 0900, , ,0,1,0,0,0,0,0,2,0,0,0,0,1,0,39,0,J Williams,Witten,CSR,JW,7/20/04,2033,,,,,,,,,,,,,,,,,,,39,,,,,
CA-RRU-58518,MARTIN,7/22/2004,1,Initial,Wildland Fire,07/21/2004 2137,Under Investigation,Glenn Patterson, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X MARTIN,55ACRES,5Percent,7/22/04,,,,,0,0,,FALSE,FALSE,50,,,,,,,,, ,,,,Structural Threat in the area of Red Mountain Rd East of Sage Rd,,,, ,,,,,Engines,Crews,Dozers, ,,4 mph,67,N,46, 4 Chaparral (6 Feet) Chaparral mixed with light grass,Moderate fire spread with short range spotting with RH in the low 40's,Self Evacuation in areas of Structural threat,,,,,,,,Mop-up and Patrol,Medium,Medium,Likely that containment measures will be obtained with met with resources assigned,, , Pechanga Reservation Fire Department,2,1,0,0,0,0,0,34,0,2,0,5,9,3,204,0,J Williams,Witten,CSR,JW,7/22/04,118,,,,,,,,,,,,,,,55,,,,125,24,,,,
CA-RRU-58518,MARTIN,7/22/2004,815,Update,Wildland Fire,07/21/2004 2137,Under Investigation,Glenn Patterson, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X RED MOUNTAIN RD,135ACRES,20Percent,7/22/04,3000Feet,,,,0,0,,FALSE,FALSE,50,,,,,,,,, ,,,,STRUCTURE THREAT IN THE COMMUNITY EAST OF RED MOUNTAIN X SAGE RD,,,, ,,,,,ENGINES,CREWS,, ,,6 mph,70,N,70, 4 Chaparral (6 Feet) Chaparral mixed with light grass,Moderate Rate of Spread with short ranged spotting and slope driven runs,Closure of Sage Rd North and South of Red Mountain Rd,,,,,,,,"Perimeter control, structural protection and handline construction.Keep Fire:East of Sage RoadNorth of Red Mountain RdWest of Ballinger RdSouth of Martin RdRetardant Line surrounds the fire at this time",Medium,Medium,Likely that containment and control targets will be met ,, ," Red Cross, Riverside County Sheriffs",2,3,0,0,0,2,1,0,4,1,0,4,10,0,155,0,JWilliams,Toups,CSR,,7/22/04,914,,,,,,,,,,,,,,,,,,2,125,24,,4,,
CA-RRU-58518,MARTIN,7/23/2004,1330,Update,Wildland Fire,07/21/2004 2137,Under Investigation,Bill Weiser, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X RED MOUNTAIN RD,135ACRES,80Percent,7/23/04,0Feet,,7/24/04,800,0,0,0,FALSE,FALSE,,,,,,,,,, ,,,,,,,, ,,,,,,,, ,,4 mph,94,NE,10, 4 Chaparral (6 Feet) Chaparral mixed with light grass,,Sage Rd. now open,,,,,07/24/2004 0800,135,,Mop-up and patrol,Low,Medium,Fire contained,07/23/2004 0800, Mop-up effort are hampered due to 2 Riparian area dealing with heavy fuels. Yesterday there were spot fires outside the line that were succesfully picked up., ,2,1,0,0,0,0,0,0,1,0,0,4,3,0,91,0,C.Meneses,J.Willams,CSR,,7/23/04,1330,,,,,,,,,,,,,,,,,,1,84,,,6,,
CA-RRU-58518,MARTIN,7/23/2004,2100,Update,Wildland Fire,07/21/2004 2137,Under Investigation,Bill Weiser, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X RED MOUNTAIN RD,135ACRES,100Percent,7/23/04,,,7/24/04,800,0,0,0,FALSE,FALSE,,,,,,,,,, ,,,,,,,, ,,,,,,,, ,, mph,,,, 4 Chaparral (6 Feet) Chaparral mixed with light grass,,,,,,,07/24/2004 0800,135,,,Low,Medium,,07/23/2004 0800, , ,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,J. Snyder,B. Weiser,SOPS,J. Snyder,7/23/04,2130,,,,,,,,,,,,,,,,,,,,,,,,
CA-RRU-58518,MARTIN,7/24/2004,626,Update,Wildland Fire,07/21/2004 2137,Under Investigation,Bruce Fisdike, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X RED MOUNTAIN RD,,100Percent,7/23/04,0Chains,,7/24/04,1800,0,0,0,FALSE,FALSE,0,0,0,,,,,,, ,,,,,,,, ,,,,,,,, ,,6 mph,63,W/NW,100, 4 Chaparral (6 Feet) Chaparral mixed with light grass,None,,10 to 15,102 to 106,West,18 to 23,07/24/2004 0800,135,,,Low,Medium,,07/23/2004 0800, , ,3,0,0,0,0,0,0,3,0,0,0,0,2,0,59,0,B. Smith,B. Toups,,,7/24/04,639,,,,,,,,,,,,,,,,,,,59,,,,,
CA-RRU-58518,MARTIN,7/24/2004,651,Update,Wildland Fire,07/21/2004 2137,Under Investigation,Bruce Fisdike, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X RED MOUNTAIN RD,135ACRES,,7/23/04,0Chains,,7/24/04,1800,0,0,0,FALSE,FALSE,0,0,0,,,,,,, None,,,,,,,, ,,,,,,,, ,None,6 mph,63,west,100, 4 Chaparral (6 Feet) Chaparral mixed with light grass,None,None,10 to 15,102 to 106,west,18 to 23,07/24/2004 1800,135,,,Low,Medium,,07/23/2004 0800, , ,3,0,0,0,0,0,0,3,0,0,0,0,2,0,59,0,B. Smith,B. Toups,,,7/24/04,654,,,,,,,,,,,,,,,,,,,59,,,,,
CA-RRU-58518,MARTIN,7/24/2004,1815,Update,Wildland Fire,07/21/2004 2137,Under Investigation,Bruce Fisdike, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X RED MOUNTAIN RD,135ACRES,100Percent,7/24/04,0Chains,,7/25/04,1800,0,0,0,FALSE,FALSE,,0,0,,,,,,, ,,,,,,,, ,,,,,,,, ,None,13 mph,91,W N/W,29, 4 Chaparral (6 Feet) Chaparral mixed with light grass,Hot spots throughout the day.,,15-Oct,101-106,W,23-Oct,07/24/2004 1800,135,,Continue mop-up and improve control lines.,Low,Medium,,07/23/2004 0800, Uneven burn has prolonged the mop up period.  A day-shift assignment necessary for 7/24/04., ,0,1,0,0,0,0,0,2,0,0,0,1,1,0,41,0,A. Romo,B. Toup,,,7/24/04,1610,,,,,,,,,,,,,,,,,,,40,,,1,,
CA-RRU-58518,MARTIN,7/25/2004,754,Update,Wildland Fire,07/21/2004 2137,Under Investigation,Steve Harding, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X RED MOUNTAIN RD,135ACRES,100Percent,,0Chains,,7/25/04,1800,0,0,0,FALSE,FALSE,,0,0,,,,,,, ,,,,,,,, ,,,,,,,, ,,3 mph,72,north,69, 4 Chaparral (6 Feet) Chaparral mixed with light grass,,,10 to 15,102 to 106,NNW,25 to 30,07/25/2004 1800,135,,,Low,Medium,,07/23/2004 0800, , ,0,1,0,0,0,0,0,2,0,0,0,1,1,0,41,0,B. Smith,B. Toups,,,7/25/04,758,,,,,,,,,,,,,,,,,,,40,,,1,,
CA-RRU-58518,MARTIN,7/25/2004,1706,Final,Wildland Fire,07/21/2004 2137,Under Investigation,Steve Harding, ,CA-RRU,RIVERSIDE,,SAGE AREA  SAGE RD X RED MOUNTAIN RD,135ACRES,100Percent,,0Chains,,7/25/04,1800,0,0,0,FALSE,FALSE,,0,0,,,,,,, ,,,,,,,, ,,,,,,,, ,, mph,,,, 4 Chaparral (6 Feet) Chaparral mixed with light grass,,,,,,,07/25/2004 1800,135,,,Low,Medium,,07/23/2004 0800, , ,0,1,0,0,0,0,0,2,0,0,0,1,1,0,41,0,B. Smith,B. toups,,,7/25/04,1707,,,,,,,,,,,,,,,,,,,40,,,1,,
CA-RRU-58691,Citrus,7/22/2004,1600,Initial,Wildland Fire,07/22/2004 1447,Under Investigation,B. Harris, ,CA-RRU,Riverside,,Bautista Canyon  Fairview C/O Citrus,300ACRES,0Percent,,,,,,1,1,,FALSE,TRUE,10,,,,,,,,, ,,,,,,,, ,,,,,Type 3 Engines,Type 1 Crews,, ,, mph,,,, 4 Chaparral (6 Feet) ,Rapid rate of spread with Spotting in heavy brush.,,,,,,,,,,Extreme,High,,, ," CHP, March ARB, Riverside County Sheriff, Riverside City FD, Corona FD.",5,2,0,0,0,4,0,22,6,0,0,0,9,0,0,0,J. Snyder,B. Toups,,,7/22/04,1750,,,,,,,,,,,,,,,,,,,,,,,,
CA-RRU-58691,Citrus,7/23/2004,700,Update,Wildland Fire,07/22/2004 1447,Under Investigation,B. Harris, ,CA-RRU,Riverside,,Bautista Canyon  Fairview C/O Citrus,765ACRES,100Percent,7/23/04,,,,,1,2,,FALSE,FALSE,,,,,,,,,, Fire is currently holding within control lines. Little to no spread is expected.,,,,,,,, ,,,,,Currently assigned resources are adequate for incident needs.,,, ,None,5 mph,68,NW,85, 4 Chaparral (6 Feet) ,None observed overnight,Containment,15-Oct,95-99,W,20-25,07/24/2004 1800,765 Acres,,"Continue to improve control lines, mop-up and patrol.",Low,Medium,Very likely,07/23/2004 1800, Excellent progress made with aircraft and dozers yesterday. Actions today will include mop-up and patrol and de-mob of excess resources.," CHP, Riverside County Sheriff, Riverside County Fire.",4,11,0,0,0,3,0,4,7,4,0,5,28,0,566,0,T. Meecham,S. Beach,CSR,R. Arbo,7/23/04,655,,,,,,,,,,,,,,,,,,7,527,,,32,,
CA-RRU-58691,Citrus,7/23/2004,1900,Update,Wildland Fire,07/22/2004 1447,Under Investigation,H. Windsor, ,CA-RRU,Riverside,,Bautista Canyon  Fairview C/O Citrus,683ACRES,100Percent,7/23/04,0Chains,,,,3,6,0,FALSE,FALSE,0,0,0,,,,,,, None,,,,None,,,, ,,,,,,,, ,None,1-2 mph,88,Var,22%," 4 Chaparral (6 Feet) Fuel Model 4 chaparralFuel Model 1 light grass",Burning out of interior islands.  ,,10-May,95-100,W,17-22%,07/24/2004 1800,683 ACRES,,Mop-up and patrol.  Remove hose and trash from fire lines.,Low,Medium,Highly likely,07/23/2004 1800," All aircraft releases 7/23 at cut-off.All perimiter lines holding.Acreage reduction due to more accurate mapping."," CHP, Riverside County Sheriff, Riverside County Fire.",3,8,0,0,1,2,1,0,4,6,0,4,24,0,464,0,Robert Clark,Howard Windsor,SOPS,Robert Clark,7/23/04,1855,,,,,,,,,,,,,,,19,,,14,413,15,,3,,
CA-RRU-58691,Citrus,7/24/2004,600,Update,Wildland Fire,07/22/2004 1447,Under Investigation,R. Ceballos, ,CA-RRU,Riverside,,Bautista Canyon  Fairview C/O Citrus,683ACRES,100Percent,7/23/04,0Chains,,7/24/04,1300,0,6,0,FALSE,FALSE,0,0,0,,,,,,, None,,,,,,,, none,,,,,,,, ,None,6 mph,63,W/NW,100%," 4 Chaparral (6 Feet) Fuel Model 4 chaparralFuel Model 1 light grass",No significant activity occurred,,10 to 15,101 to 106,west,18 to 23,07/24/2004 1300,683 ACRES,,Mop up and Patrol,Low,Medium,,07/23/2004 1800, ," CHP, Riverside County Sheriff, Riverside County Fire.",0,4,0,0,0,0,0,2,0,0,0,0,8,0,67,0,B. Smith,B. Toups,,,7/24/04,625,,,,,,,,,,,,,,,,,,,67,,,,,
CA-RRU-58691,Citrus,7/24/2004,1711,Final,Wildland Fire,07/22/2004 1447,Under Investigation,R. Ceballos, ,CA-RRU,Riverside,,Bautista Canyon  Fairview C/O Citrus,765ACRES,100Percent,7/23/04,0Chains,,7/24/04,1800,0,6,0,FALSE,FALSE,,0,0,,,,,,, ,,,,,,,, ,,,,,,,, ,None,12 mph,93,west,28," 4 Chaparral (6 Feet) Fuel Model 4 chaparralFuel Model 1 light grass",No significant activity observed.,All Demob has occurred and significant progress was made on mop-up and patrol. ,,,,,07/24/2004 1800,765 ACRES,,None. All resources are released as of 18:00hr 07/24/2004,Low,Medium,,07/23/2004 1800, Acreage increased due to accurate mapping.," CHP, Riverside County Sheriff, Riverside County Fire.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B. Smith,B. Toups,,,7/24/04,1731,,,,,,,,,,,,,,,,,,,,,,,,
CA-RRU-O70756,MORALES,9/2/2004,1518,Final,Wildland Fire,09/02/2004 1313,Under Investigation,WINDSOR / MC CORMOND, ,CA-RRU,RIVERSIDE,,S/E OF TEMECULA CITY ( PECHANGA RESERVATION ),250ACRES,100Percent,9/2/04,,,9/3/04,1800,0,0,0,FALSE,TRUE,100,,,,,,10,,, ,,,,NONE,,,, POSSIBLY INDIAN HISTORICAL LAND MARKS OR SITES OF HISTORICAL IMPORTANCE TO THE PECHANGA INDIAN TRIBE.,,,,,TYPE III ENGINES,TYPE I ENGINES,, ,"IF FIRE BURNS TO THE SOUTHWEST THERE IS A THREAT FOR MORE STRUCTURES AND LARGERACREAGE. ",5 - 15 mph,94 - 99,SW,16-Oct, 4 Chaparral (6 Feet) GRASS,RAPID SPREAD WITH SOME FORWARD SPOTTING,AGGRESSIVE AIR ATTACK WITH GROUND RESOURCES ARE HOLDING FIRE TO 200 ACRES AND HAVE STOPPED ALL STRUCTURE THREATS,10-May,85 - 90,SW,15 - 20,,250 ACRES,,HEAVY MOP UP OF CONTROL LINES,Medium,Medium,VERY LIKELY,, FIRE IS UNDER UNIFIED COMMAND WITH PECHANGA FIRE DEPT.," PECHANGA FIRE ( BIA ), MVU,MORONGO FIRE DEPT., CORONA FIRE, HEMET FIRE, RIVERSIDE FIRE. ",4,0,0,0,0,2,0,12,3,3,0,0,6,4,184,0,FERNANDO HERRERA,FERNANDO HERRERA,CSR,FERNANDO HERRERA,9/2/04,1708,,,9,,,,,,,,,,,,15,,,,135,,,25,,
CA-SBC-4032,GAVIOTA,6/6/2004,1800,Update,Wildland Fire,06/05/2004 1157,Under Investigation,RICK HENSON ,1,CA-SBC,SANTA BARBARA,,15 MILES W OF SANTA BARBARA,"7,553ACRES",20Percent,,13Miles,"$328,934 ",,,0,0,,FALSE,FALSE,150,,1,,,,,,3, Some side movement across Camino Cielo will continue until a way to drop off the ridge can be found.  All of the ridges are steep or end in a box canyon.  ,,,,Hollister Ranch,"Refugio Canyon, Tip Top Ranch, Refineries, ",,," Residences, oil refineries, transportation corridor, watershed, cultural resources",,,,,17 Type 1 Crews to construct line in Tajiguas Canyon to the Camino Cielo,,, ,"Inaccessable terrain, limited roads, large acreage increase and perimeter increase.  State Park beaches closed.  Union Pacific Railroad trestles burned.  Evacuations of Hollister ranch.  Highway 101 completely closed through Gaviota Pass, traffic diverted to Hwy 154, 405 and 33.  Extremely dry air above the marine inversion, about 1300'.  ",15 mph,74,W,55," 4 Chaparral (6 Feet) Heaviest mixed brush, oak woodland, grass.  Fuels last burned in the 1955 Refugio Fire.  ",Backing and fish-hook runs made up the majority of fire behavior today.  Strong north winds at the ridgetops caused the fire to back and move sideways by rollout or spotting.  ,Highway 101 will re-open to limited traffic tonight.  The train trestle continues to burn but progress is being made.  Crews made good progress in Branch I on the west side of Highway 101.,15-Oct,70,NW,30,,,,"Mop up and patrol held line, build line on the west end of the fire looking for opportunities to go direct with the more moderate fire behavior.",Extreme,Extreme,The possibility of containment looks better with the marine influence and lighter winds.,, ," Santa Barbara City FD, Montecito City FD, Carpenteria FD, Santa Maria FD, Vandenburg AFB FD, Orcutt FD, Santa Barbara County Sheriff, State Parks, L.A. County FD, CHP, CalTrans, CDF",18,6,1,0,4,10,1,22,10,1,2,0,76,0,"1,013",0,Tim Chavez,Rick Henson,Internet,C,,,,,,30,,,,,34,,,,,,2,,120,,289,408,,130,,
CA-SBC-4032,GAVIOTA,6/6/2004,30,Initial,Wildland Fire,06/05/2004 1157,Under Investigation,RICK HENSON ,1,CA-SBC,SANTA BARBARA,,15 MILES W OF SANTA BARBARA,"6,000ACRES",0Percent,,16Miles,,,,0,0,,TRUE,FALSE,150,,,,,,,,3, Potential exists for similar or greater acreage gains as experienced today.  A change in wind direction could push the fire higher into the Santa Ynez mountains on the Los Padres NF.  ,,,,Hollister Ranch,"Tip-Top Ranch, Tajiguas landfill, Oil processing plant",,," Residences, watershed, ",,,,,Type 1 Crews-for line construction around perimeter,Type 3 Engines to support line construction and structure protection,Type 1 Helicopters for tactical support and structure protection, ,"Inaccessable terrain, limited roads, large acreage increase and perimeter increase.  State Park beaches closed.  Union Pacific Railroad trestles burned.  Evacuations of Hollister ranch.  Highway 101 completely closed through Gaviota Pass, traffic diverted to Hwy 154, 405 and 33.  Extremely dry air above the marine inversion, about 1300'.  ",5-10 mph,60,N,73," 4 Chaparral (6 Feet) Heaviest mixed brush, oak woodland, grass.  Fuels last burned in the 1955 Refugio Fire.  ","Extremely rapid rate of spread, long distance spotting, wind driven fire spread with winds in excess of 50 mph at times.  ","Evacuation of Hollister Ranch, damage to UPRR trestles, closure of Hwy 101, closure of State Parks in the area.  ",14-May,88,NW,20-30,,,,"Begin perimeter control in areas accessible, plan control lines for future indirect and contingency lines, protect structures.  Protection of an oil processing facility ahead of the fire is a primary concern.  A containment-contingency line is critical in the Tajiguas Canyon landfill area.  ",Extreme,Extreme,Unlikely given the fire behavior and fuels situation.  Resources are beginning to arrive and orders for more are pending.,, CDF Team 8 with Rick Henson as the IC has transitioned and will take the fire.  ," Santa Barbara City FD, Montecito City FD, Carpenteria FD, Santa Maria FD, Vandenburg AFB FD, Orcutt FD, Santa Barbara County Sheriff, State Parks, L.A. County FD, CHP, CalTrans, CDF",12,6,1,0,2,2,1,19,4,0,2,0,42,0,329,0,Tim Chavez,Rick Henson,Internet,Chavez,6/6/04,200,,,,30,,,,,,,,,,,2,,32,,135,,,130,,
CA-SBC-4032,GAVIOTA,6/6/2004,600,Update,Wildland Fire,06/05/2004 1157,Under Investigation,RICK HENSON ,1,CA-SBC,SANTA BARBARA,,15 MILES W OF SANTA BARBARA,"6,000ACRES",0Percent,,16Miles,,,,0,0,,FALSE,FALSE,150,,,,,,,,3, The fire could move into additional drainages to the east closer to Tajigues Canyon.,,,,Hollister Ranch,"Tip Top RanchTajuega DumpOil Processing Plants",,," Residences, watershed, landfill, oil refineries",,,,,"Engine Strike Teams, Type 1 and 3 for structure protection",Tankers and Helicopters for closwe ari support,Crews for line construction, ,"Inaccessable terrain, limited roads, large acreage increase and perimeter increase.  State Park beaches closed.  Union Pacific Railroad trestles burned.  Evacuations of Hollister ranch.  Highway 101 completely closed through Gaviota Pass, traffic diverted to Hwy 154, 405 and 33.  Extremely dry air above the marine inversion, about 1300'.  ",5 mph,55,N,83," 4 Chaparral (6 Feet) Heaviest mixed brush, oak woodland, grass.  Fuels last burned in the 1955 Refugio Fire.  ",Backing fire with rolling material fire spread,Large acreage increases possible.  ,20,85,W,25,,,,Line construction and contingency line planning,Extreme,Extreme,Unlikely due to fire behavior,, ," Santa Barbara City FD, Montecito City FD, Carpenteria FD, Santa Maria FD, Vandenburg AFB FD, Orcutt FD, Santa Barbara County Sheriff, State Parks, L.A. County FD, CHP, CalTrans, CDF",12,6,1,0,2,2,1,19,4,0,2,0,42,0,329,0,Tim Chavez,Rick Henson,Internet,Chavez,6/6/04,730,,,,30,,,,,,,,,,,2,,32,,135,,,130,,
CA-SBC-4032,GAVIOTA,6/7/2004,1800,Update,Wildland Fire,06/05/2004 1157,Under Investigation,RICK HENSON ,1,CA-SBC,SANTA BARBARA,,15 MILES W OF SANTA BARBARA,"7,030ACRES",40Percent,6/10/04,10Miles,"$1,373,326 ",,,2,2,,FALSE,FALSE,150,,1,4,,,,,3, No major growth anticipated.,,,,Oil Refineries,,,," Commercial facilities, residences, watershed, cultural values.  ",,,,,,,, ,"Inaccessable terrain, limited roads,  State Park beaches closed.  Union Pacific Railroad trestles burned.  Persistent wind and fuels dryness.  ",10 mph,70,NW,45," 4 Chaparral (6 Feet) Heaviest mixed brush, oak woodland, grass.  Fuels last burned in the 1955 Refugio Fire.  ",Backing fire with little open flame during the day.  ,Efforts at direct attack coming off the Camino Cielo toward the ocean were sucessful with good progress from the bottom and top.  If weather holds and line can be safely constructed this will be the final line.  ,3,64,W,55,,,,"Continue direct lne construction, mop up and patrol.",Extreme,Extreme,Likely given weather for the next 24 hours.,," Injuries were a wrist re-injury and a fall not requiring hospitalization that occurred on the first day of the incident.Destroyed structure located in Canada del Molina.  Decrease in acreage due to better mapping capability of IR-GIS Helicopter.Acreage Breakdown:  7030 total, 5605 State Responsibility Area1425 Federal Direct Protection Area"," Santa Barbara City FD, Montecito City FD, Carpenteria FD, Santa Maria FD, Vandenburg AFB FD, Orcutt FD, Santa Barbara County Sheriff, State Parks, L.A. County FD, CHP, CalTrans, CDF",22,10,4,0,4,10,1,22,13,1,2,9,106,2,"1,437",0,Tim Chavez,Rick Henson,Internet,Chavez,6/7/04,1800,,,,41,,,,,34,,,,,,2,20,120,17,508,488,,207,,
CA-SBC-4032,GAVIOTA,6/7/2004,600,Update,Wildland Fire,06/05/2004 1157,Under Investigation,RICK HENSON ,1,CA-SBC,SANTA BARBARA,,15 MILES W OF SANTA BARBARA,"7,553ACRES",20Percent,6/10/04,13Miles,"$328,934 ",,,0,0,,FALSE,FALSE,150,,1,4,,,,,3, Fire is well established on the east side of Arroyo Hondo and will continue movement laterally against the wind into the upper parts of the east drainages.,,,,"Hollister Ranch, Tajiguas Landfill, Refineries, Railroad, ",Refugio Canyon ,,," Residences, commercial installations, railroad, highway impacts, watershed, cultrual resources.",,,,,Type 1 Crews-for line construction around perimeter,Type 3 Engines to support line construction and structure protection,Aircraft for direct support of line construction, ,"Inaccessable terrain, limited roads, large acreage increase and perimeter increase.  State Park beaches closed.  Union Pacific Railroad trestles burned.  Evacuations of Hollister ranch.  Highway 101 completely closed through Gaviota Pass, traffic diverted to Hwy 154, 405 and 33.  Extremely dry air above the marine inversion, about 2000'.  ",3-8 mph,52,NW,71," 4 Chaparral (6 Feet) Heaviest mixed brush, oak woodland, grass.  Fuels last burned in the 1955 Refugio Fire.  ","Fire remained active all night with a very visable run at 2100 in Arroyo Hondo.  The wind continues to hold it on the main Camino Cielo ridge line but rolling material continues to cause short uphill runs against the wind.  ",Main effort concentrating on closing the east end and work continues on the railroad trestle to contain/control that hazard.,8-May,70,20,,,,,"Line construction, mop up and patrol west end, train trestle mop up, begin suppression repair.",Extreme,Extreme,"With present weather and resource availability situation, the containment goals should be attainable in the time specified.  ",," Structure destroyed appears to be a residence from aerial survey, an attempt will be made at a ground survey today.  "," Santa Barbara City FD, Montecito City FD, Carpenteria FD, Santa Maria FD, Vandenburg AFB FD, Orcutt FD, Santa Barbara County Sheriff, State Parks, L.A. County FD, CHP, CalTrans, CDF",18,6,1,0,4,10,1,22,10,1,2,0,105,0,973,0,Tim Chavez,Rick Henson,Internet,Chavez,6/7/04,600,,,,30,,,,,34,,,,,,2,,120,10,239,408,,130,,
CA-SBC-4032,GAVIOTA,6/8/2004,1800,Update,Wildland Fire,06/05/2004 1157,Under Investigation,RICK HENSON ,1,CA-SBC,SANTA BARBARA,,15 MILES W OF SANTA BARBARA,"7,100ACRES",40Percent,6/10/04,10Miles,"$2,034,170 ",,,8,10,,TRUE,FALSE,150,,1,4,,,,,3, No significant movement anticipated,,,,"Arroyo Hondo, Arroyo Quemado, oil refineries,","Refugio Canyon,",Communications facilities on Broadcast peak and Bald Mountain,," Residences, watershed, commercial facilities, cultural resources, ",,,,,,,, ,"Inaccessable terrain, limited roads,  State Park beaches closed.  Union Pacific Railroad trestles burned.  Persistent wind and fuels dryness.  ",20G25 mph,62,NW,39," 4 Chaparral (6 Feet) Heaviest mixed brush, oak woodland, grass.  Fuels last burned in the 1955 Refugio Fire.  ",Fire was nactive until 1400.  Strong west winds pushed the fire over a parallel dozer line into grass fuels along Highway 101.  Fire was contained.  Other parts of the fire remained inactive.,Fire activity resulted in complete closure of Hwy 101 for a few hours.  Hwy 101 is currently open one lane in each direction.  A residence in Arroyo Hondo was evacuated.  Progress was made in upper Arroyo Hondo on direct and indirect line.,20-30,70,W,40,,,,Mop up widen and improve.  Continue preparation of secondary lines in Tajiguas Canyon.  Infra red surveilance of upper Arroyo Hondo.  Prepare to fire indirect lines.  ,Medium,Extreme,"Conditions for firing of indirect line in Arroyo Hondo are absent, and this is preventing full containment.  ",," Injuries this day were all minor requiring a doctor visit. Acreage 7440 , 1425 federal DPA, 5605 SRA"," Santa Barbara City FD, Montecito City FD, Carpenteria FD, Santa Maria FD, Vandenburg AFB FD, Orcutt FD, Santa Barbara County Sheriff, State Parks, L.A. County FD, CHP, CalTrans, CDF, OES, Kern County Fire, Ventura County Fire, Department of Fish and Game",22,10,4,0,4,10,1,22,13,1,2,9,107,2,"1,438",0,Tim Chavez,Rick Henson,Internet,Tim Chavez,6/8/04,1800,,,,41,,,,,34,,,,,,2,20,120,17,508,488,1,207,,
